id,latest_ep,name,genre,status,score,review,publish_year,duration,link
4107,11/??,Wistoria: Wand and Sword,Anime,Đang tiến hành,8.6,248,2024,?? Tập,https://animehay.cam/thong-tin-phim/wistoria-wand-and-sword-4107.html
4107,11/??,Wistoria: Wand and Sword,Hành động,Đang tiến hành,8.6,248,2024,?? Tập,https://animehay.cam/thong-tin-phim/wistoria-wand-and-sword-4107.html
4107,11/??,Wistoria: Wand and Sword,Học đường,Đang tiến hành,8.6,248,2024,?? Tập,https://animehay.cam/thong-tin-phim/wistoria-wand-and-sword-4107.html
4107,11/??,Wistoria: Wand and Sword,Siêu nhiên,Đang tiến hành,8.6,248,2024,?? Tập,https://animehay.cam/thong-tin-phim/wistoria-wand-and-sword-4107.html
4107,11/??,Wistoria: Wand and Sword,Phiêu lưu,Đang tiến hành,8.6,248,2024,?? Tập,https://animehay.cam/thong-tin-phim/wistoria-wand-and-sword-4107.html
34,1120/??,One Piece,Anime,Đang tiến hành,9.0,16361,1999,?? Tập,https://animehay.cam/thong-tin-phim/one-piece-34.html
34,1120/??,One Piece,Hành động,Đang tiến hành,9.0,16361,1999,?? Tập,https://animehay.cam/thong-tin-phim/one-piece-34.html
34,1120/??,One Piece,Hài hước,Đang tiến hành,9.0,16361,1999,?? Tập,https://animehay.cam/thong-tin-phim/one-piece-34.html
34,1120/??,One Piece,Phiêu lưu,Đang tiến hành,9.0,16361,1999,?? Tập,https://animehay.cam/thong-tin-phim/one-piece-34.html
34,1120/??,One Piece,Shounen,Đang tiến hành,9.0,16361,1999,?? Tập,https://animehay.cam/thong-tin-phim/one-piece-34.html
34,1120/??,One Piece,Drama,Đang tiến hành,9.0,16361,1999,?? Tập,https://animehay.cam/thong-tin-phim/one-piece-34.html
4121,11/??,Senpai wa Otokonoko,Anime,Đang tiến hành,5.8,24,2024,?? Tập,https://animehay.cam/thong-tin-phim/senpai-wa-otokonoko-4121.html
4121,11/??,Senpai wa Otokonoko,Tình cảm,Đang tiến hành,5.8,24,2024,?? Tập,https://animehay.cam/thong-tin-phim/senpai-wa-otokonoko-4121.html
4121,11/??,Senpai wa Otokonoko,Học đường,Đang tiến hành,5.8,24,2024,?? Tập,https://animehay.cam/thong-tin-phim/senpai-wa-otokonoko-4121.html
4120,11/??,Koi wa Futago de Warikirenai,Anime,Đang tiến hành,6.4,40,2024,?? Tập,https://animehay.cam/thong-tin-phim/koi-wa-futago-de-warikirenai-4120.html
4120,11/??,Koi wa Futago de Warikirenai,Hài hước,Đang tiến hành,6.4,40,2024,?? Tập,https://animehay.cam/thong-tin-phim/koi-wa-futago-de-warikirenai-4120.html
4120,11/??,Koi wa Futago de Warikirenai,Tình cảm,Đang tiến hành,6.4,40,2024,?? Tập,https://animehay.cam/thong-tin-phim/koi-wa-futago-de-warikirenai-4120.html
4115,11/??,Synonyms: Why Nobody Remembers My World?,Anime,Đang tiến hành,7.6,85,2024,?? Tập,https://animehay.cam/thong-tin-phim/synonyms-why-nobody-remembers-my-world-4115.html
4115,11/??,Synonyms: Why Nobody Remembers My World?,Hành động,Đang tiến hành,7.6,85,2024,?? Tập,https://animehay.cam/thong-tin-phim/synonyms-why-nobody-remembers-my-world-4115.html
4115,11/??,Synonyms: Why Nobody Remembers My World?,Siêu nhiên,Đang tiến hành,7.6,85,2024,?? Tập,https://animehay.cam/thong-tin-phim/synonyms-why-nobody-remembers-my-world-4115.html
4115,11/??,Synonyms: Why Nobody Remembers My World?,Phiêu lưu,Đang tiến hành,7.6,85,2024,?? Tập,https://animehay.cam/thong-tin-phim/synonyms-why-nobody-remembers-my-world-4115.html
4101,12/??,Tensui no Sakuna-hime,Anime,Đang tiến hành,5.1,26,2024,?? Tập,https://animehay.cam/thong-tin-phim/tensui-no-sakuna-hime-4101.html
4101,12/??,Tensui no Sakuna-hime,Hành động,Đang tiến hành,5.1,26,2024,?? Tập,https://animehay.cam/thong-tin-phim/tensui-no-sakuna-hime-4101.html
4101,12/??,Tensui no Sakuna-hime,Siêu nhiên,Đang tiến hành,5.1,26,2024,?? Tập,https://animehay.cam/thong-tin-phim/tensui-no-sakuna-hime-4101.html
3774,66/??,Pokémon Horizons: The Series,Anime,Đang tiến hành,5.3,202,2023,?? Tập,https://animehay.cam/thong-tin-phim/pokemon-horizons-the-series-3774.html
3774,66/??,Pokémon Horizons: The Series,Hành động,Đang tiến hành,5.3,202,2023,?? Tập,https://animehay.cam/thong-tin-phim/pokemon-horizons-the-series-3774.html
3774,66/??,Pokémon Horizons: The Series,Hài hước,Đang tiến hành,5.3,202,2023,?? Tập,https://animehay.cam/thong-tin-phim/pokemon-horizons-the-series-3774.html
3774,66/??,Pokémon Horizons: The Series,Phiêu lưu,Đang tiến hành,5.3,202,2023,?? Tập,https://animehay.cam/thong-tin-phim/pokemon-horizons-the-series-3774.html
